kategoria,nazwa,adres,teryt_gmina
przedszkole,PRZEDSZKOLE SAMORZĄDOWE NR 1 W ŻYCHLINIE,"1 Maja 36, 99-320 Żychlin",1002114
przedszkole,NIEPUBLICZNE PRZEDSZKOLE SIÓSTR SALEZJANEK IM. ŚWIĘTEJ RODZINY,"Ceynowy 24, 84-230 Rumia",2215021
przedszkole,"PUBLICZNE PRZEDSZKOLE ""AKADEMIA PLUSZOWYCH MISIÓW"" STOWARZYSZENIA ROZWÓJ I ODNOWA W ROZUMICACH","Rozumice 20, 48-130 Rozumice",1602045
przedszkole,PRZEDSZKOLE NR 1 W BRWINOWIE,"Stanisława Lilpopa 4, 05-840 Brwinów",1421034
przedszkole,GMINNE PRZEDSZKOLE W KOŁCZYGŁOWACH,"Słupska 54, 77-140 Kołczygłowy",2201042
przedszkole,PRZEDSZKOLE NR 3 W BRWINOWIE,"Słoneczna 6, 05-840 Brwinów",1421034
przedszkole,PRZEDSZKOLE NIEPUBLICZNE KRASNOLUDEK S.C.,"Diany 9, 80-299 Gdańsk",2261011
przedszkole,PRZEDSZKOLE W OTRĘBUSACH,"dr. Mariana Piaseckiego 2a, 05-805 Otrębusy",1421035
przedszkole,"""TĘCZOWE PRZEDSZKOLE"" PUBLICZNE PRZEDSZKOLE NR 2 W ZDUŃSKIEJ WOLI","Getta Żydowskiego 17A, 98-220 Zduńska Wola",1019011
przedszkole,"PUBLICZNE PRZEDSZKOLE NR 3 ""WESOŁA TRÓJECZKA"" W ZDUŃSKIEJ WOLI","Szadkowska 22A, 98-220 Zduńska Wola",1019011
przedszkole,PRZEDSZKOLE SAMORZĄDOWE W HACZOWIE Z FILIĄ W TRZEŚNIOWIE,"Haczów 598, 36-213 Haczów",1802042
przedszkole,PRZEDSZKOLE KOTA EDWARDA,"ks. Józefa Zator-Przytockiego 3b, 80-386 Gdańsk",2261011
przedszkole,PRZEDSZKOLE W WIŚLE WIELKIEJ W ZESPOLE SZKOLNO-PRZEDSZKOLNYM W WIŚLE WIELKIEJ,"Hodowców 38, 43-243 Wisła Wielka",2410055
przedszkole,PRZEDSZKOLE IM.KORNELA MAKUSZYŃSKIEGO W CZARKOWIE W ZESPOLE SZKOLNO-PRZEDSZKOLNYM W CZARKOWIE,"Powstańców Śląskich 23A, 43-211 Czarków",2410055
przedszkole,PRZEDSZKOLE W PIASKU W ZESPOLE SZKOLNO-PRZEDSZKOLNYM W PIASKU,"Katowicka 57A, 43-211 Piasek",2410055
przedszkole,PRZEDSZKOLE NIEPUBLICZNE POCIECHA,"Bielska 54, 43-200 Pszczyna",2410054
przedszkole,PRZEDSZKOLE NR 3 W PSZCZYNIE W ZESPOLE SZKOLNO-PRZEDSZKOLNYM W PSZCZYNIE,"Staromiejska 41, 43-200 Pszczyna",2410054
przedszkole,NIEPUBLICZNE PRZEDSZKOLE JĘZYKOWE KRAINA TĘCZY,"Ławnicza 1, 80-828 Gdańsk",2261011
przedszkole,PRZEDSZKOLE Z ODDZIAŁAMI INTEGRACYJNYMI NR 39 W RYBNIKU,"Południe 20, 44-253 Rybnik",2473011
przedszkole,PRZEDSZKOLE NR 41 W RYBNIKU,"Chabrowa 11, 44-210 Rybnik",2473011
przedszkole,PRZEDSZKOLE NR 42 W RYBNIKU,"Stanisława Moniuszki 3, 44-210 Rybnik",2473011
przedszkole,PRZEDSZKOLE NR 43 W RYBNIKU,"Władysława Broniewskiego 26, 44-217 Rybnik",2473011
przedszkole,PRZEDSZKOLE NR 37 IM. JULIANA TUWIMA W RYBNIKU,"św. Maksymiliana 24, 44-207 Rybnik",2473011
przedszkole,PRZEDSZKOLE PUBLICZNE NR 22 IM.CZESŁAWA JANCZARSKIEGO W KĘDZIERZYNIE-KOŹLU,"9 Maja 4, 47-220 Kędzierzyn-Koźle",1603011
przedszkole,"PRZEDSZKOLE MIEJSKIE NR 16 ""CALINECZKA"" W KUTNIE","Wilcza 5, 99-300 Kutno",1002011
przedszkole,PRZEDSZKOLE SIÓSTR HONORATEK IM.SŁUGI BOŻEJ ANIELI RÓŻY GODECKIEJ,"Lokatorska 12, 93-024 Łódź-Górna",1061039
przedszkole,"PUBLICZNE PRZEDSZKOLE ""GALILEO""","Oleńki Billewiczówny 15, 92-437 Łódź-Widzew",1061069
przedszkole,VERTE PRZEDSZKOLE,"Municypalna 12, 93-423 Łódź-Górna",1061039
przedszkole,"PRZEDSZKOLE NIEPUBLICZNE ""HAPPY HOUSE""","Łagiewnicka 136, 91-481 Łódź-Bałuty",1061029
przedszkole,PRZEDSZKOLE TALENTS GARDEN,"Świtezianki 12, 91-496 Łódź-Bałuty",1061029
przedszkole,"PRZEDSZKOLE PRYWATNE ""ALA""","Ogrody Romanów 1, 91-174 Łódź-Bałuty",1061029
przedszkole,ABC 123 MAŁE PRZEDSZKOLE,"Mariana Cynarskiego 9, 92-447 Łódź-Widzew",1061069
przedszkole,NIEPUBLICZNE PRZEDSZKOLE NA KSIĘŻYM MŁYNIE,"Ks. Biskupa Wincentego Tymienieckiego 20, 90-349 Łódź-Śródmieście",1061059
przedszkole,"NIEPUBLICZNE ""KOLOROWE PRZEDSZKOLE"" DLA DZIECI O SPECJALNYCH POTRZEBACH ROZWOJOWYCH","Żabia 10, 91-457 Łódź-Bałuty",1061029
przedszkole,PRZEDSZKOLE NR 31 W ZESPOLE SZKOLNO-PRZEDSZKOLNYM NR 15 W RYBNIKU,"Gzelska 7, 44-292 Rybnik",2473011
przedszkole,PRZEDSZKOLE FUNDACJI JIM,"Tatrzańska 105, 93-279 Łódź-Górna",1061039
przedszkole,PRZEDSZKOLE NIEPUBLICZNE STOKROTKA,"Arkońska 25, 80-387 Gdańsk",2261011
przedszkole,MIEJSKIE PRZEDSZKOLE NR 4 IM. MAŁEGO KSIĘCIA,"Stanisława Staszica 16, 05-220 Zielonka",1434041
przedszkole,"PRZEDSZKOLE NIEPUBLICZNE ""SMYK"" SP Z O.O.","Magazynowa 23, 88-100 Inowrocław",0407011
przedszkole,"PRZEDSZKOLE NIEPUBLICZNE ""BAJKOLAND""","Demptowska 71, 81-094 Gdynia",2262011
przedszkole,PRZEDSZKOLE PUBLICZNE NR 24,"Leszka Białego 7, 47-232 Kędzierzyn-Koźle",1603011
przedszkole,PRZEDSZKOLE IM.JANA PAWŁA II W KORYCINIE,"Grodzieńska 21, 16-140 Korycin",2011032
przedszkole,PRZEDSZKOLE KRÓLA MACIUSIA I W KOMORNIKACH,"Korczaka 5, 62-052 Komorniki",3021072
przedszkole,"PRZEDSZKOLE SAMORZĄDOWE ""TĘCZOWA KRAINA"" W ALWERNI Z FILIĄ W GROJCU","Marii Skłodowskiej-Curie 2, 32-566 Alwernia",1203014
przedszkole,PRZEDSZKOLE PUBLICZNE NR 26,"Bolesława Śmiałego 5, 47-232 Kędzierzyn-Koźle",1603011
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ARTYSTYCZNO-JĘZYKOWE ""PUCHATEK"" W RUMI","Świętojańska 5, 84-230 Rumia",2215021
przedszkole,PRZEDSZKOLE JĘZYKOWE ENTE,"Elizy Orzeszkowej 80a, 50-311 Wrocław-Śródmieście",0264069
przedszkole,PRZEDSZKOLE NIEPUBLICZNE WESOŁY DELFINEK,"Pomorska 19, 80-333 Gdańsk",2261011
przedszkole,PRZEDSZKOLE NR 1 W KUŹNI RACIBORSKIEJ Z ODDZIAŁEM ZAMIEJSCOWYM W TURZU,"Słowackiego 18, 47-420 Kuźnia Raciborska",2411054
przedszkole,PRZEDSZKOLE NR 2 W KUŹNI RACIBORSKIEJ,"Bohaterów Westerplatte 1, 47-420 Kuźnia Raciborska",2411054
przedszkole,PRZEDSZKOLE SAMORZĄDOWE NR 2 W LIBIĄŻU,"Przedszkolna 10, 32-590 Libiąż",1203044
przedszkole,PRZEDSZKOLE NIEPUBLICZNE BAJECZNE PRZEDSZKOLE,"Rysia 2, 80-175 Gdańsk",2261011
przedszkole,PRZEDSZKOLE NIEPUBLICZNE MÓJ KOTEK,"Wacława Balcerskiego 26, 80-299 Gdańsk",2261011
przedszkole,"PRZEDSZKOLE SAMORZĄDOWE "" KOLOROWY ŚWIAT"" W ZANIEMYŚLU","Sienkiewicza 4, 63-020 Zaniemyśl",3025054
przedszkole,PRZEDSZKOLE NR 40 W ZABRZU W ZESPOLE SZKOLNO-PRZEDSZKOLNYM NR 8 W ZABRZU,"ks. Jerzego Badestinusa 30, 41-814 Zabrze",2478011
przedszkole,PRZEDSZKOLE NR 31 W ZABRZU W ZESPOLE SZKOLNO-PRZEDSZKOLNYM NR 7 W ZABRZU,"Daleka 2, 41-811 Zabrze",2478011
przedszkole,PRZEDSZKOLE NR 2 IM. DZIECIĘCEGO UŚMIECHU W ZABRZU W ZESPOLE SZKOLNO-PRZEDSZKOLNYM NR 16 W ZABRZU,"Cmentarna 7, 41-800 Zabrze",2478011
przedszkole,PRZEDSZKOLE NR 22 W ZABRZU W ZESPOLE SZKOLNO-PRZEDSZKOLNYM NR 9 W ZABRZU,"Gwarecka 15, 41-808 Zabrze",2478011
przedszkole,SAMORZĄDOWE PRZEDSZKOLE W STRZEGOWIE,"Ciechanowska 20, 06-445 Strzegowo",1413052
przedszkole,"PRZEDSZKOLE SAMORZĄDOWE ""POD DĘBEM"" W KAROLEWIE","Karolew 4, 63-810 Karolew",3004015
przedszkole,PRZEDSZKOLE SAMORZĄDOWE NR 3 IM. MARII KOWNACKIEJ,"Warszawska 19C, 21-500 Biała Podlaska",0661011
przedszkole,PRZEDSZKOLE SAMORZĄDOWE NR 6,"Łomaska 2D, 21-500 Biała Podlaska",0661011
przedszkole,PRZEDSZKOLE SAMORZĄDOWE NR 7 IM. DĘBOWA KRAINA,"Ludwika Waryńskiego 1, 21-500 Biała Podlaska",0661011
przedszkole,PRZEDSZKOLE SAMORZĄDOWE NR 10,"Nowa 20/24, 21-500 Biała Podlaska",0661011
przedszkole,PRZEDSZKOLE SAMORZĄDOWE NR 11,"Sidorska 20, 21-500 Biała Podlaska",0661011
przedszkole,PRZEDSZKOLE SAMORZĄDOWE NR 13,"Kazimierza Jagiellończyka 17, 21-500 Biała Podlaska",0661011
przedszkole,PRZEDSZKOLE SAMORZĄDOWE NR 14,"Łukaszyńska 34, 21-500 Biała Podlaska",0661011
przedszkole,PRZEDSZKOLE SAMORZĄDOWE NR 15 IM. JULIANA TUWIMA,"Akademicka 8, 21-500 Biała Podlaska",0661011
przedszkole,SAMORZĄDOWE PRZEDSZKOLE INTEGRACYJNE NR 16 IM. J. BRZECHWY,"Wesoła 21/23, 21-500 Biała Podlaska",0661011
przedszkole,PRZEDSZKOLE SAMORZĄDOWE NR 17,"Zygmunta Starego 4, 21-500 Biała Podlaska",0661011
przedszkole,PRZEDSZKOLE PUBLICZNE IM. KAPITANA JÓZEFA BUDZIKA W ŁĘKAWICY,"Łękawica 281A, 33-157 Łękawica",1216082
przedszkole,PRZEDSZKOLE IM.JANKA WĘDROWNICZKA W WĄSOWIE,"Lipowa 51, 64-316 Wąsowo",3015012
przedszkole,MIEJSKIE PRZEDSZKOLE NR 2,"Ciechomicka 68, 09-402 Płock",1462011
przedszkole,MIEJSKIE PRZEDSZKOLE NR 21 W PŁOCKU,"Mikołaja Reja 4, 09-402 Płock",1462011
przedszkole,MIEJSKIE PRZEDSZKOLE NR 27,"Mikołaja Reja 28, 09-402 Płock",1462011
przedszkole,MIEJSKIE PRZEDSZKOLE NR 3,"Prosta 24, 05-220 Zielonka",1434041
przedszkole,MIEJSKIE PRZEDSZKOLE NR 5,"Prymasa Stefana Wyszyńskiego 7, 05-220 Zielonka",1434041
przedszkole,PRZEDSZKOLE NIEPUBLICZNE RADOSNY DOMEK POD SOSNAMI,"Jakuba Przyłuskiego 5, 05-080 Izabelin C",1432022
przedszkole,PUBLICZNE PRZEDSZKOLE SAMORZĄDOWE W SŁUPI POD KĘPNEM,"Szkolna 5, 63-604 Słupia pod Kępnem",3008012
przedszkole,PRZEDSZKOLE SAMORZĄDOWE W OGRODNICZKACH IM. OCHOTNICZYCH STRAŻY POŻARNYCH,"Zagórna 7, 16-030 Ogrodniczki",2002095
przedszkole,GMINNE PRZEDSZKOLE,"Juliana Tuwima 60, 43-210 Kobiór",2410022
przedszkole,"PRZEDSZKOLE ""NASZE BAMBINO"" W WYSZKOWIE","Komisji Edukacji Narodowej 2, 07-200 Wyszków",1435054
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ""BEZPIECZNY PRZEDSZKOLAK""","Geodetów 76, 07-200 Wyszków",1435054
przedszkole,PRZEDSZKOLE W RUDACH,"Raciborska 17, 47-430 Rudy",2411055
przedszkole,PRZEDSZKOLE NR 7 ZGROMADZENIA SIÓSTR SERAFITEK,"Grzegórzecka 40, 31-531 Kraków-Śródmieście",1261059
przedszkole,NIEPUBLICZNE PRZEDSZKOLE SPECJALNE ZWIĄZKU POLSKICH KAWALERÓW MALTAŃSKICH,"Aleja Kasztanowa 4a, 30-227 Kraków-Krowodrza",1261029
przedszkole,PRZEDSZKOLE NIEPUBLICZNE Z ODDZIAŁAMI INTEGRACYJNYMI KĄCIK ŚWIATA,"Ostatnia 1d, 31-444 Kraków-Śródmieście",1261059
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ""PRZEDSZKOLANDIA OLEŚNICA""","Lotnicza 27, 56-400 Oleśnica",0214011
przedszkole,PRZEDSZKOLE SAMORZĄDOWE NR 4 IM. KUBUSIA PUCHATKA W LIBIĄŻU,"Szkolna 1, 32-590 Libiąż",1203044
przedszkole,"PRZEDSZKOLE SAMORZĄDOWE ""FANTAZJA"" W KWACZALE","Jana Pawła II 45, 32-566 Kwaczała",1203015
przedszkole,PRZEDSZKOLE W STUDZIONCE W ZESPOLE SZKOLNO-PRZEDSZKOLNYM W STUDZIONCE,"Henryka Jordana 3a, 43-245 Studzionka",2410055
przedszkole,PRZEDSZKOLE W STUDZIENICACH W ZESPOLE SZKOLNO-PRZEDSZKOLNYM W STUDZIENICACH,"św. Jana Pawła II 72, 43-215 Studzienice",2410055
przedszkole,NIEPUBLICZNE PRZEDSZKOLE JĘZYKOWO-ARTYSTYCZNE ISKIERKA,"Marii Skłodowskiej-Curie 3 b, 80-210 Gdańsk",2261011
przedszkole,"PRZEDSZKOLE NR 2 ""SŁONECZNA GROMADA"" W ŚREMIE","Adama Mickiewicza 91, 63-100 Śrem",3026044
przedszkole,"PRZEDSZKOLE NR 3 ""JARZĘBINKA"" W ŚREMIE","Tadeusza Bora Komorowskiego 3, 63-100 Śrem",3026044
przedszkole,"PRZEDSZKOLE Z ODDZIAŁAMI INTEGRACYJNYMI NR 5 ""MALI PRZYRODNICY"" W ŚREMIE","Tadeusza Bora Komorowskiego 4, 63-100 Śrem",3026044
przedszkole,"PRZEDSZKOLE NR 7 ""JANKA WĘDROWNICZKA"" W ŚREMIE","Dezyderego Chłapowskiego 12A, 63-100 Śrem",3026044
przedszkole,"PRZEDSZKOLE SAMORZĄDOWE ""DZIECIĘCA AKADEMIA"" W REGULICACH","Kijowska 2, 32-566 Regulice",1203015
przedszkole,PRZEDSZKOLE NR 1 W HAJNÓWCE,"Władysława Jagiełły 7, 17-200 Hajnówka",2005011
przedszkole,NIEPUBLICZNE PRZEDSZKOLE MORENOWY RAJ W GDAŃSKU,"Heleny Marusarzówny 17, 80-288 Gdańsk",2261011
przedszkole,PRZEDSZKOLE NR 2 IM. KUBUSIA PUCHATKA W HAJNÓWCE,"Warszawska 2, 17-200 Hajnówka",2005011
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE INTEGRACYJNO-TERAPEUTYCZNE ""MIŚ""","Ryszarda Berwińskiego 2, 60-765 Poznań-Grunwald",3064029
przedszkole,PRZEDSZKOLE W ZWARDONIU,"Zwardoń 2b, 34-373 Zwardoń",2417112
przedszkole,PRZEDSZKOLE W STOPNICY,"Kazimierza Wielkiego 23 D, 28-130 Stopnica",2601064
przedszkole,PRZEDSZKOLE STOKROTKA - MARIA SZESZUŁA,"Poznańska 8, 63-040 Nowe Miasto nad Wartą",3025032
przedszkole,PRZEDSZKOLE IM. ŚW. ANTONIEGO Z PADWY,"Kazimierza Pułaskiego 2, 80-520 Gdańsk",2261011
przedszkole,PRZEDSZKOLE NR 5 W HAJNÓWCE,"Mikołaja Reja 2, 17-200 Hajnówka",2005011
przedszkole,PRZEDSZKOLE ŚW. JÓZEFA,"Jasionów 27, 36-211 Jasionów",1802042
przedszkole,OCHRONKA ŚW. JÓZEFA W HACZOWIE,"Haczów 600, 36-213 Haczów",1802042
przedszkole,"PRZEDSZKOLE NIEPUBLICZNE ""JAŚ I MAŁGOSIA"" W DOBRYM MIEŚCIE","Juliana Tuwima 5, 11-040 Dobre Miasto",2814034
przedszkole,"PRZEDSZKOLE NR 17 ""KÓŁKO GRANIASTE""","Plac Jana Henryka Dąbrowskiego 10, 00-055 Śródmieście",1465108
przedszkole,PRZEDSZKOLE NR 32,"Nowogrodzka 17, 00-511 Śródmieście",1465108
przedszkole,PRZEDSZKOLE NR 26,"Nowowiejska 1/3, 00-643 Śródmieście",1465108
przedszkole,NIEPUBLICZNE PRZEDSZKOLE INTEGRACYJNE RADOSNA PLANETA,"Aleja Wojska Polskiego 20, 01-554 Żoliborz",1465198
przedszkole,PRZEDSZKOLE NIEPUBLICZNE IM. M. JADWIGI KULESZY PROWADZONE PRZEZ ZGROMADZENIE SIÓSTR BENEDYKTYNEK MISJONAREK,"Wczasy 2, 80-509 Gdańsk",2261011
przedszkole,PRZEDSZKOLE GMINNE W LIPCE,"Gajowa 1, 77-420 Lipka",3031042
przedszkole,PRZEDSZKOLE NR 1,"Grzybowska 12/14a, 00-132 Śródmieście",1465108
przedszkole,PRZEDSZKOLE MIEJSKIE NR 1 W JAŚLE,"Nowa 14, 38-200 Jasło",1805011
przedszkole,PRZEDSZKOLE MIEJSKIE NR 2 IM. SŁONECZNEGO UŚMIECHU W JAŚLE,"Juliusza Słowackiego 7, 38-200 Jasło",1805011
przedszkole,PRZEDSZKOLE MIEJSKIE NR 3 IM. ŚW JANA PAWŁA II W JAŚLE,"Floriańska 24A, 38-200 Jasło",1805011
przedszkole,PRZEDSZKOLE MIEJSKIE NR 6 IM. PLUSZOWEGO MISIA W JAŚLE,"Mikołaja Kopernika 8a, 38-200 Jasło",1805011
przedszkole,PRZEDSZKOLE MIEJSKIE NR 9 Z ODDZIAŁAMI SPECJALNYMI I ODDZIAŁAMI INTEGRACYJNYMI W JAŚLE W ZESPOLE SZKÓŁ MIEJSKICH NR 3 W JAŚLE,"Szkolna 38, 38-200 Jasło",1805011
przedszkole,PRZEDSZKOLE MIEJSKIE NR 10 W JAŚLE,"Józefa Ducala 3, 38-200 Jasło",1805011
przedszkole,PRZEDSZKOLE MIEJSKIE NR 11 W JAŚLE,"Władysława Sikorskiego 10, 38-200 Jasło",1805011
przedszkole,PRZEDSZKOLE NR 2,"Orla 11, 00-143 Śródmieście",1465108
przedszkole,PRZEDSZKOLE ŚW. JÓZEFA PROWADZONE PRZEZ ZGROMADZENIE SIÓSTR SŁUŻEBNICZKEK NMP NP,"Szkolna 36, 38-422 Krościenko Wyżne",1807062
przedszkole,PRZEDSZKOLE NIEPUBLICZNE DOBRY PORT,"Władysława Cieszyńskiego 1, 80-809 Gdańsk",2261011
przedszkole,"PRZEDSZKOLE ""MARYSIEŃKA""","1 Sierpnia 9, 11-040 Dobre Miasto",2814034
przedszkole,PRZEDSZKOLE NR 3,"Grzybowska 7, 00-132 Śródmieście",1465108
przedszkole,PUBLICZNE PRZEDSZKOLE W WOLICY,"Złotego Kłosa 6, 05-830 Wolica",1421052
przedszkole,PRZEDSZKOLE NR 35 W ZESPOLE SZKOLNO-PRZEDSZKOLNYM NR 7 W RYBNIKU,"Borki 37d, 44-200 Rybnik",2473011
przedszkole,KORALIKI - PRZEDSZKOLE MONTESSORI,"Lądecka 14, 50-559 Wrocław-Krzyki",0264039
przedszkole,PRZEDSZKOLE NR 4,"Elektoralna 15/17, 00-137 Śródmieście",1465108
przedszkole,PRZEDSZKOLE NR 12 W ZESPOLE SZKOLNO-PRZEDSZKOLNYM NR 12 W RYBNIKU,"Zebrzydowicka 182, 44-217 Rybnik",2473011
przedszkole,PRZEDSZKOLE PUBLICZNE W BIAŁUNIU,"Sielankowa 4, 72-100 Białuń",3204025
przedszkole,ZESPÓŁ SZKÓŁ PUBLICZNYCH W SKÓRCZU MIEJSKIE PRZEDSZKOLE W SKÓRCZU,"Wojska Polskiego 11, 83-220 Skórcz",2213021
przedszkole,PRZEDSZKOLE W WOJNOWICACH,"Poznańska 5, 64-330 Wojnowice",3015055
przedszkole,NIEPUBLICZNE NIEPŁATNE PRZEDSZKOLE W TARNOWIE,"Błotna 2, 33-100 Tarnów",1263011
przedszkole,PRZEDSZKOLE NR 5,"Okrąg 6b, 00-407 Śródmieście",1465108
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ""MAGICZNA AKADEMIA""","Radomno 17, 13-304 Radomno",2812052
przedszkole,GMINNE PRZEDSZKOLE NR 1 KRAJENKA W SĘPÓLNIE KRAJEŃSKIM,"Nowy Rynek 2, 89-400 Sępólno Krajeńskie",0413024
przedszkole,PRZEDSZKOLE PUBLICZNE W KOCZALE,"Młodzieżowa 8, 77-220 Koczała",2203052
przedszkole,PRZEDSZKOLE NR 1 W KROTOSZYNIE,"Piastowska 32, 63-700 Krotoszyn",3012044
przedszkole,PRZEDSZKOLE NR 2 W KROTOSZYNIE,"Zdunowska 67, 63-700 Krotoszyn",3012044
przedszkole,PRZEDSZKOLE NR 5 W KROTOSZYNIE,"Ogrodowskiego 26, 63-700 Krotoszyn",3012044
przedszkole,"MIĘDZYNARODOWE PRZEDSZKOLE EDUKACJI INNOWACYJNEJ ""TĘCZOWY ŚWIAT DZIECKA""","dr. Seweryna Sterlinga 26, 90-212 Łódź-Śródmieście",1061059
przedszkole,PRZEDSZKOLE JASKÓŁKA,"Grabiszyńska 61-65, 53-503 Wrocław-Fabryczna",0264029
przedszkole,PRZEDSZKOLE SAMORZĄDOWE W CELESTYNOWIE,"Szkolna 2, 05-430 Celestynów",1417032
przedszkole,PUBLICZNE PRZEDSZKOLE W MĘDRZECHOWIE,"Mędrzechów 438, 33-221 Mędrzechów",1204042
przedszkole,GMINNE PRZEDSZKOLE W CEDZYNIE,"Szkolna 6, 25-900 Cedzyna",2604062
przedszkole,"MIEJSKIE PRZEDSZKOLE NR 1 ""BAJKA""","Pasymska 21, 12-100 Szczytno",2817011
przedszkole,"MIEJSKIE PRZEDSZKOLE NR 2 ""FANTAZJA""","Polska 42, 12-100 Szczytno",2817011
przedszkole,"MIEJSKIE PRZEDSZKOLE Z ODDZIAŁAMI INTEGRACYJNYMI NR 3 ""PROMYCZEK""","Marii Konopnickiej 70, 12-100 Szczytno",2817011
przedszkole,"MIEJSKIE PRZEDSZKOLE NR 9 ""KUBUŚ PUCHATEK""","Polna 16, 12-100 Szczytno",2817011
przedszkole,PRZEDSZKOLE W MIŁAKOWIE,"Olsztyńska 9a, 14-310 Miłakowo",2815064
przedszkole,PRZEDSZKOLE W MASZEWIE,"Kręta 1A, 66-446 Maszewo",0801032
przedszkole,"PRZEDSZKOLE NIEPUBLICZNE ""PROMYCZEK""","Tartaczna 3, 84-207 Bojano",2215092
przedszkole,PRZEDSZKOLE PUBLICZNE W SZEMUDZIE,"Szkolna 4, 84-217 Szemud",2215092
przedszkole,"GMINNE PRZEDSZKOLE NR 2""BAJKA""W SĘPÓLNIE KRAJEŃSKIM","Bajkowa 1, 89-400 Sępólno Krajeńskie",0413024
przedszkole,"PRZEDSZKOLE SAMORZĄDOWE NR 5 ""PIĄTKA"" W BISKUPCU","Niepodległości 19, 11-300 Biskupiec",2814024
przedszkole,PRZEDSZKOLE NR 3 Z ODDZIAŁAMI INTEGRACYJNYMI IM. ŻUBRA POMPIKA W HAJNÓWCE,"Rzeczna 3, 17-200 Hajnówka",2005011
przedszkole,NIEPUBLICZNE PRZEDSZKOLE BEZPIECZNY PRZEDSZKOLAK,"Ignacego Krasickiego 14, 05-091 Ząbki",1434031
przedszkole,PRZEDSZKOLE NR 6 Z ODDZIAŁAMI INTEGRACYJNYMI W KROTOSZYNIE,"Sienkiewicza 10, 63-700 Krotoszyn",3012044
przedszkole,NIEPUBLICZNE PRZEDSZKOLE TOTU,"Dzielnicowa 19, 04-666 Wawer",1465148
przedszkole,PRZEDSZKOLE SAMORZĄDOWE NR 1 Z ODDZIAŁAMI INTEGRACYJNYMI IM. MARII KONOPNICKIEJ W ZELOWIE,"Tadeusza Kościuszki 57, 97-425 Zelów",1001084
przedszkole,PRZEDSZKOLE NR 29 W ZESPOLE SZKOLNO-PRZEDSZKOLNYM NR 2 IM. JANUSZA KORCZAKA W RYBNIKU,"Gustawa Morcinka 18, 44-273 Rybnik",2473011
przedszkole,PRZEDSZKOLE NR 1 W STALOWEJ WOLI,"Niezłomnych 2A, 37-450 Stalowa Wola",1818011
przedszkole,PRZEDSZKOLE NR 35 Z ODDZIAŁAMI INTEGRACYJNYMI TĘCZOWY DOMEK,"gen. Kazimierza Pułaskiego 20a, 50-446 Wrocław-Krzyki",0264039
przedszkole,"PRZEDSZKOLE ""PUCHATEK""","gen. Tadeusza Pełczyńskiego 28B, 01-471 Bemowo",1465028
przedszkole,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W MODRZU - PRZEDSZKOLE IMIENIA ORŁA BIAŁEGO,"Tadeusza Kościuszki 36, 62-060 Modrze",3021145
przedszkole,PRZEDSZKOLE NR 9 W STALOWEJ WOLI,"Generała Leopolda Okulickiego 20, 37-450 Stalowa Wola",1818011
przedszkole,"PRZEDSZKOLE NR 392 ""WRÓBELKA ELEMELKA""","Afrykańska 14A, 03-966 Praga-Południe",1465078
przedszkole,PRZEDSZKOLE NR 8 Z ODDZIAŁAMI INTEGRACYJNYMI W TCZEWIE,"Jodłowa 6, 83-110 Tczew",2214011
przedszkole,PRZEDSZKOLE NR 91 NASZ DOMEK,"Zaporoska 52a, 53-416 Wrocław-Krzyki",0264039
przedszkole,AKADEMIA WESOŁEGO PRZEDSZKOLAKA PRZEDSZKOLE NIEPUBLICZNE Z ODDZIAŁAMI INTEGRACYJNYMI,"Armii Krajowej 268, 40-672 Katowice",2469011
przedszkole,PRZEDSZKOLE PUBLICZNE NR 6 W SZCZEDRZYKU,"Opolska 1, 46-042 Szczedrzyk",1609085
przedszkole,PRZEDSZKOLE PUBLICZNE NR 35 Z ODDZIAŁAMI INTEGRACYJNYMI IM. „PLUSZOWEGO MISIA”,"14 Pułku Piechoty 5, 87-800 Włocławek",0464011
przedszkole,PRZEDSZKOLE PUBLICZNE NR 12 IM. EWY SZELBURG-ZAREMBINY,"Bukowa 37/39, 87-800 Włocławek",0464011
przedszkole,"PRZEDSZKOLE PUBLICZNE NR 16 IM. „EKOLUDEK""","Budowlanych 6a, 87-800 Włocławek",0464011
przedszkole,PRZEDSZKOLE NR 10 IM.MARII KOWNACKIEJ W STALOWEJ WOLI,"Aleje Jana Pawła II 11, 37-450 Stalowa Wola",1818011
przedszkole,"PRZEDSZKOLE NIEPUBLICZNE ""SIEDEM DARÓW""","Kościuszki 18, 83-110 Tczew",2214011
przedszkole,PRZEDSZKOLE SAMORZĄDOWE NR 4 IM. JANA BRZECHWY W ZELOWIE,"Stefana Żeromskiego 4/10, 97-425 Zelów",1001084
przedszkole,NIEPUBLICZNE PRZEDSZKOLE WESOŁE SŁONECZKA Z ODDZIAŁAMI INTEGRACYJNYMI W KATOWICACH,"Ligocka 68, 40-569 Katowice",2469011
