kategoria,nazwa,adres,teryt_gmina
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W BRODACH,"Kilińskiego 11, 68-343 Brody",0811034
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W TUCZNEJ,"Tuczna 3, 21-523 Tuczna",0601172
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W GRABOSZYCACH IM JANA SZKLARZA,"Wadowicka 145, 32-640 Graboszyce",1213095
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W BORKACH,"Borki 164, 33-230 Borki",1204075
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ZARZECZU,"Adama Mickiewicza 45, 37-400 Zarzecze",1812055
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W OLSZANICY,"Olszanica 20, 38-722 Olszanica",1821042
szkola,ZESPÓŁ SZKÓŁ W KARNKOWIE,"Karnkowo 42, 87-600 Karnkowo",0408062
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W RADGOSZCZY,"św. Kazimierza 10, 33-207 Radgoszcz",1204062
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY,"Szkolna 9, 62-604 Kościelec",3009082
szkola,POWIATOWE CENTRUM EDUKACYJNE IM. EUGENIUSZA KWIATKOWSKIEGO,"Pionierów 16, 84-300 Lębork",2208011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ŁĘCZYCACH,"Topolowa 1, 84-218 Łęczyce",2215082
szkola,ZESPÓŁ SZKÓŁ W JODŁOWEJ,"Jodłowa 888, 39-225 Jodłowa",1803052
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W SKROBOWIE,"Skrobów-Kolonia 106, 21-100 Skrobów-Kolonia",0608072
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W WIELKICH OCZACH,"Leśna 13, 37-627 Wielkie Oczy",1809082
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W SŁUPSKU,"Hubalczyków 7, 76-200 Słupsk",2263011
szkola,ZESPÓŁ SZKÓŁ W KSIĘŻYNIE,"Szkolna 7, 16-001 Księżyno",2002052
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 1 W ŁUŻNEJ,"Łużna 723, 38-322 Łużna",1205062
szkola,ZESPÓŁ SZKÓŁ PRZYRODNICZYCH,"Golęcińska 9, 60-626 Poznań-Jeżyce",3064039
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W DĄBRÓWCE,"Dąbrówka 1, 32-712 Dąbrówka",1201072
szkola,ZESPÓŁ SZKÓŁ SIÓSTR ZMARTWYCHWSTANEK,"Głogowska 147, 60-206 Poznań-Grunwald",3064029
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W POŁCHOWIE,"Dworcowa 2, 84-123 Połchowo",2211072
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W ŻELISTRZEWIE,"Szkolna 1, 84-100 Żelistrzewo",2211072
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY,"Szpitalna 6, 82-340 Tolkmicko",2804094
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ŚCINAWCE ŚREDNIEJ,"Sikorskiego 34, 57-410 Ścinawka Średnia",0208125
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W OLESZNIE,"Szkolna 34, 29-105 Oleszno",2613022
szkola,WIELKOPOLSKI SAMORZĄDOWY ZESPÓŁ PLACÓWEK TERAPEUTYCZNO – WYCHOWAWCZYCH W CEREKWICY NOWEJ,"Cerekwica Nowa 1, 63-233 Cerekwica Nowa",3006015
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W NOWYM SIOLE,"Nowe Sioło 103A, 37-611 Nowe Sioło",1809025
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 1 W ZAWOI CENTRUM,"Zawoja 2000, 34-222 Zawoja",1215082
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W SKAWICY,"Skawica 278, 34-221 Skawica",1215082
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W CHALINIE,"Chalin 36, 87-610 Chalin",0408045
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W TARGOSZYNIE,"Targoszyn 51, 59-407 Targoszyn",0205042
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W ZWIERZYNIE,"Strzelecka 4, 66-542 Zwierzyn",0806052
szkola,ZESPÓŁ PLACÓWEK RESOCJALIZACYJNO-SOCJOTERAPEUTYCZNYCH W OSTROWCU ŚWIĘTOKRZYSKIM,"Bałtowska 289, 27-400 Ostrowiec Świętokrzyski",2607011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 6,"Janosika 136, 92-108 Łódź-Widzew",1061069
szkola,ZESPÓŁ PRZEDSZKOLNY W SZYMANOWIE,"Szymanowo 5, 63-900 Szymanowo",3022055
szkola,ZESPOŁ SZKOLNO-PRZEDSZKOLNY W MIELNIE,"Mielno 21, 14-107 Mielno",2815032
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W CHRZĄSTOWIE,"Chrząstów 156, 39-300 Chrząstów",1811052
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W KSIĄŻNICACH,"Książnice 91, 39-300 Książnice",1811052
szkola,ZESPÓŁ SZKÓŁ IM. POWSTAŃCÓW WIELKOPOLSKICH W BRENNIE,"Kościelna 1, 64-150 Brenno",3013062
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY IM.JANUSZA KORCZAKA W JEDLINIE-ZDROJU,"Jana Pawła II 5, 58-330 Jedlina-Zdrój",0221021
szkola,ZESPÓŁ SZKÓŁ SIGMA W MIELCU,"Kazimierza Jagiellończyka 13, 39-300 Mielec",1811011
szkola,NIEPUBLICZNY ZESPÓŁ PLACÓWEK OŚWIATOWO-WYCHOWAWCZYCH W GDYNI,"Opata Hackiego 13, 81-213 Gdynia",2262011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY Z ODDZIAŁAMI INTEGRACYJNYMI W LIBIĄŻU,"Ignacego Paderewskiego 2, 32-590 Libiąż",1203044
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 8 W KRAKOWIE,"Na Błonie 15 b, 30-147 Kraków-Krowodrza",1261029
szkola,ZESPÓŁ SZKÓŁ NR 127,"Smocza 19, 01-051 Wola",1465188
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 1 W NOWEJ RUDZIE,"Stara Droga 39, 57-401 Nowa Ruda",0208041
szkola,ZESPÓŁ SZKÓŁ W SZCZYRZYCU,"Szczyrzyc 84, 34-623 Szczyrzyc",1207042
szkola,COLLEGIUM SZKOŁY SŁUŻB MEDYCZNYCH,"Aleja ""Solidarności"" 74a, 00-145 Śródmieście",1465108
szkola,CENTRUM KSZTAŁCENIA ZAWODOWEGO I USTAWICZNEGO,"11 Listopada 3, 42-500 Będzin",2401011
szkola,ZESPÓŁ SZKÓŁ NR 2 W SOSNOWCU,"Bolesława Prusa 253a, 41-219 Sosnowiec",2475011
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH MISTRZOSTWA SPORTOWEGO NR 2 W BIAŁYMSTOKU,"Promienna 13A, 15-720 Białystok",2061011
szkola,ZESPÓŁ SZKÓŁ W STAREJ KAMIENICY,"Sportowa 1, 58-512 Stara Kamienica",0206092
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W PIASECZNIE,"Jana Pawła II 55, 05-500 Piaseczno",1418044
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W NOWYM KORCZYNIE,"Partyzantów 13, 28-136 Nowy Korczyn",2601034
szkola,ZESPÓŁ OŚWIATOWY W PRUSZYNIE,"Dolina Liwca 46, 08-110 Pruszyn",1426082
szkola,ZESPÓŁ SZKÓŁ NR 1,"Morska 1, 84-120 Władysławowo",2211044
szkola,ZESPÓŁ OŚWIATOWY W GOLICACH,"Szkolna 2, 08-110 Golice",1426082
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W BLIZANOWIE DRUGIM,"Blizanów Drugi 56, 62-814 Blizanów Drugi",3007012
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ZAGÓRZU,"Zagórze 81, 32-005 Zagórze",1219045
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ZAKRZOWIE,"Zakrzów 323, 32-003 Zakrzów",1219045
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W WOLI ZABIERZOWSKIEJ,"Wola Zabierzowska 1, 32-007 Wola Zabierzowska",1219045
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W SUCHORABIE,"Suchoraba 79, 32-005 Suchoraba",1219045
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W NIEPOŁOMICACH,"Krakowska 14, 32-005 Niepołomice",1219044
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W HAŻLACHU,"Kościelna 2, 43-419 Hażlach",2403082
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W KOŃCZYCACH WIELKICH,"Kościelna 12, 43-419 Kończyce Wielkie",2403082
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KOŚMIDRACH,"Szkolna 3, 42-772 Kośmidry",2407072
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W PAWONKOWIE,"Szkolna 1, 42-772 Pawonków",2407072
szkola,ZESPÓŁ EDUKACYJNY NR 10 W ZIELONEJ GÓRZE,"Energetyków 7, 65-729 Zielona Góra",0862011
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W CZUBROWICACH,"Czubrowice 85, 32-049 Czubrowice",1206042
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W STUDZIONCE,"Henryka Jordana 3, 43-245 Studzionka",2410055
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W PSZCZYNIE,"Staromiejska 41, 43-200 Pszczyna",2410054
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W BŁOTNICY STRZELECKIEJ,"Toszecka 19, 47-100 Błotnica Strzelecka",1611055
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W DZIEWKOWICACH,"Strzelecka 3, 47-100 Dziewkowice",1611055
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W ROZMIERCE,"Szkolna 3, 47-100 Rozmierka",1611055
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W SUCHEJ,"Kościelna 40, 47-100 Sucha",1611055
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W KALETACH MIOTKU,"Orzeszkowej 10, 42-660 Kalety",2413011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 22,"Edwarda Dembowskiego 39, 51-670 Wrocław-Śródmieście",0264069
szkola,ZESPÓŁ PLACÓWEK EDUKACYJNYCH STOWARZYSZENIA OSTOJA WE WROCŁAWIU,"Łukasza Górnickiego 37a, 50-337 Wrocław-Śródmieście",0264069
szkola,ZESPÓŁ SZKÓŁ NR 8,"Mikołaja Reja 3, 50-354 Wrocław-Śródmieście",0264069
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W WIERZCHOWIE - DWORCU,"Szkolna 16, 77-300 Wierzchowo-Dworzec",2203032
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 1 W MALBORKU,"Józefa Wybickiego 32, 82-200 Malbork",2209011
szkola,ZESPÓŁ SZKÓŁ NR 128,"Turmoncka 2, 03-254 Targówek",1465118
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 23,"Przedwiośnie 47, 51-211 Wrocław-Psie Pole",0264049
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 6 W WAŁBRZYCHU,"Grodzka 71, 58-316 Wałbrzych",0265011
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 8 W GDYNI,"Wiczlińska 50A, 81-578 Gdynia",2262011
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY NR 5,"Wiceadmirała Kazimierza Porębskiego 21, 81-185 Gdynia",2262011
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W BOGORII,"Południowa 2, 28-210 Bogoria",2612014
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KUROWIE,"Lubelska 16, 24-170 Kurów",0614064
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 2 W GDAŃSKU,"Piotra Czajkowskiego 1, 80-169 Gdańsk",2261011
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY,"Królewska 2a, 08-540 Stężyca",0616052
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W AUGUSTÓWCE,"Kolejowa 2, 08-445 Augustówka",1417065
szkola,ZESPÓŁ SZKOLNO- PRZEDSZKOLNY W SERBACH,"Ogrodowa 18, 67-210 Serby",0203022
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 2,"Adama Mickiewicza 2, 56-120 Brzeg Dolny",0222014
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W DĘBOWICY,"Dębowica 70, 21-404 Dębowica",0611092
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W TRZEBIESZOWIE DRUGIM,"Trzebieszów Drugi 94, 21-404 Trzebieszów Drugi",0611092
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ŁADACH,"Długa 49, 05-090 Dawidy Bankowe",1421062
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W USZCZYNIE,"Szkolna 12, 97-330 Uszczyn",1010095
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W MOGILNIE,"Powstańców Wlkp. 33, 88-300 Mogilno",0409034
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH,"Stefana Okrzei 4, 87-600 Lipno",0408011
szkola,ZESPÓŁ SZKÓŁ TECHNICZNYCH I OGÓLNOKSZTAŁCĄCYCH IM. DR. WŁADYSŁAWA BOLEWSKIEGO W KROTOSZYNIE,"Osadnicza 2a, 63-700 Krotoszyn",3012044
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W MASŁOWIE,"Masłowo 8, 63-140 Masłowo",3026025
szkola,NIEPUBLICZNY ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W NOWYM GLINIKU,"Nowy Glinik 88, 38-204 Nowy Glinik",1805112
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH W UZDROWISKU KONSTANCIN-ZDRÓJ S.A. W KONSTANCINIE -JEZIORNIE,"Sue Ryder 1, 05-510 Konstancin-Jeziorna",1418024
szkola,ZESPÓŁ SZKÓŁ I PLACÓWEK W WOŁKOWYI,"Szkolna 7, 38-610 Wołkowyja",1821052
szkola,ZESPÓŁ PRZEDSZKOLI W DOLSKU,"Śremskie Przedmieście 35, 63-140 Dolsk",3026024
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ZĘBIE,"św. Anny 1/3, 34-521 Ząb",1217052
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W MIŁOSŁAWIU,"Bugaj 7, 62-320 Bugaj",3030025
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 10,"Romana Brandstaettera 6, 61-659 Poznań-Stare Miasto",3064059
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 11,"Bolesława Chrobrego 105, 60-681 Poznań-Stare Miasto",3064059
szkola,ZESPÓŁ PRZEDSZKOLI NR 1,"Sarmacka 105a, 61-616 Poznań-Stare Miasto",3064059
szkola,ZESPÓŁ SZKÓŁ MISTRZOSTWA SPORTOWEGO STAL W RZESZOWIE,"Adama Mickiewicza 1, 35-064 Rzeszów",1863011
szkola,ZESPÓŁ SZKÓŁ W WĄSOSZU,"Aleja Niepodległości 10, 56-210 Wąsosz",0204044
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY IM. ORESTA KUŹMAKA W JAGODNEM,"Jagodne 138, 27-220 Jagodne",2611032
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W DOMARADZU,"Domaradz 349, 36-230 Domaradz",1802022
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W SADKOWIE,"Szkolna 9, 55-080 Sadków",0223045
szkola,"ZESPÓŁ SZKÓŁ MISTRZOSTWA SPORTOWEGO ""JASTRZĘBSKI WĘGIEL""","Janusza Kusocińskiego 47, 44-330 Jastrzębie-Zdrój",2467011
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W KONSTANTYNOWIE,"Nowa 2, 21-543 Konstantynów",0601072
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 1 W CHORZOWIE,"Główna 21, 41-503 Chorzów",2463011
szkola,ZESPÓŁ PRZEDSZKOLI NR 1 W ŚWIDNIKU,"Hotelowa 7, 21-040 Świdnik",0617011
szkola,ZESPÓŁ PRZEDSZKOLI NR 2 W ŚWIDNIKU,"Marszałka Józefa Piłsudskiego 1, 21-040 Świdnik",0617011
szkola,ZESPÓŁ SZKÓŁ W DĘBOWCU,"Dębowiec 500, 38-220 Dębowiec",1805032
szkola,ZESPÓŁ SZKÓŁ W CIEKLINIE,"Cieklin 337, 38-222 Cieklin",1805032
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W DĄBROWIE BISKUPIEJ,"Szkolna 2, 88-133 Dąbrowa Biskupia",0407022
szkola,ZESPÓŁ EDUKACJI WSPOMAGAJĄCEJ,"Wojska Polskiego 75, 41-600 Świętochłowice",2476011
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W CZERMINIE,"Czermin 454, 39-304 Czermin",1811032
szkola,ZESPÓŁ SZKÓŁ SPOŁECZNYCH SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO W STARACHOWICACH,"Iłżecka 39, 27-200 Starachowice",2611011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ZARZECZU,"Szkolna 2, 32-340 Zarzecze",1212075
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W LĄDKU,"Pyzderska 31, 62-406 Lądek",3023022
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W OPATOWCU,"Nowokorczyńska 4, 28-520 Opatowiec",2603044
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KRZCZONOWIE,"Krzczonów 41, 28-520 Krzczonów",2603045
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W ZABEŁKOWIE,"Rymera 7, 47-460 Zabełków",2411042
szkola,ZESPÓŁ SZKÓŁ,"Popiela 2, 73-110 Stargard",3214011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W BISZTYNKU,"Kolejowa 5, 11-230 Bisztynek",2801044
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W BYTYNIU,"Szkolna 55, 64-542 Bytyń",3024032
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 2 W WEJHEROWIE,"Nanicka 22, 84-200 Wejherowo",2215031
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W LUBNIEWICACH,"Słowiańskie 4, 69-210 Lubniewice",0807024
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W DUBIECKU,"Przemyska 6, 37-750 Dubiecko",1813024
szkola,ZESPÓŁ SZKÓŁ W TUROBINIE,"Józefa Piłsudskiego 34, 23-465 Turobin",0602144
szkola,ZESPÓŁ EDUKACYJNO-ARTYSTYCZNY PRZYGODA W RYBNIKU,"Świerklańska 42a, 44-200 Rybnik",2473011
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W STRZELCACH WIELKICH,"Częstochowska 8a, 98-337 Strzelce Wielkie",1009072
szkola,ZESPÓŁ SZKOŁY I PRZEDSZKOLA NR 2 W KASINIE WIELKIEJ,"Kasina Wielka 762, 34-741 Kasina Wielka",1207092
szkola,"ZESPÓŁ SZKÓŁ ""PASCAL"" W CHOJNICACH","31 Stycznia 28, 89-600 Chojnice",2202011
szkola,CENTRUM KSZTAŁCENIA ZAWODOWEGO I USTAWICZNEGO W KRAKOWIE,"Osiedle Szkolne 21, 31-977 Kraków-Nowa Huta",1261039
szkola,CENTRUM KSZTAŁCENIA ZAWODOWEGO I USTAWICZNEGO,"Juliusza Słowackiego 45, 62-200 Gniezno",3003011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 7,"J. Gallusa 5, 40-594 Katowice",2469011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 8,"Hetmańska 8, 40-560 Katowice",2469011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 9,"Graniczna 46, 40-018 Katowice",2469011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 10,"Kazimierza Lepszego 2, 40-750 Katowice",2469011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 11,"Jana Wantuły 11, 40-750 Katowice",2469011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 12,"Wiosny Ludów 22, 40-374 Katowice",2469011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 13,"Przyjazna 7a, 40-466 Katowice",2469011
szkola,ZESPÓŁ SZKÓŁ NR 3,"Bolesława Chrobrego 4, 40-959 Katowice",2469011
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 2,"Spółdzielczości 21, 40-642 Katowice",2469011
szkola,"ZESPÓŁ SZKÓŁ I PLACÓWEK PN. ""CENTRUM DLA NIEWIDOMYCH I SŁABOWIDZĄCYCH"" W KRAKOWIE","Tyniecka 6, 30-319 Kraków-Podgórze",1261049
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W MALECHOWIE,"Malechowo 65B, 76-142 Malechowo",3213042
szkola,KATOLICKIE SZKOŁY NIEPUBLICZNE IM. ŚW. JANA PAWŁA II,"Antoniego Dobrowolskiego 11, 83-000 Pruszcz Gdański",2204011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 2,"Jana Kilińskiego 6, 44-194 Knurów",2405011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 1 W BYDGOSZCZY,"gen. Tadeusza Bora-Komorowskiego 2, 85-793 Bydgoszcz",0461011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 2 W BYDGOSZCZY,"Grabowa 4, 85-601 Bydgoszcz",0461011
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH,"Al. Jana Pawła II 18, 38-600 Lesko",1821034
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 2 W RADOMIU,"Jurija Gagarina 19, 26-600 Radom",1463011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY IM. JANUSZA KORCZAKA W SOBÓTCE,"Świdnicka 20, 20A, 55-050 Sobótka",0223074
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 3 W RADOMIU,"Długojowska 6, 26-600 Radom",1463011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 4 W RADOMIU,"Prospera Jarzyńskiego 3, 26-600 Radom",1463011
szkola,"ZESPÓŁ SZKÓŁ NIEPUBLICZNYCH ""UNLOCK""","Aleksandra Ostrowskiego 30, 53-238 Wrocław-Fabryczna",0264029
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY IM. MARII KONOPNICKIEJ W ROGOWIE SOBÓCKIM,"Szkolna 7, 55-050 Rogów Sobócki",0223075
szkola,NIEPUBLICZNY ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NURT,"Fryderyka Pautscha 9, 51-651 Wrocław-Śródmieście",0264069
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ŚWIĄTNIKACH,"Parkowa 6, 55-050 Świątniki",0223075
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KONARACH,"Konary 56, 63-910 Konary",3022035
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W PATERKU,"Kcyńska 6a, 89-100 Paterek",0410035
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W POLNICY,"Polnica 72, 77-300 Polnica",2203032
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W SĄSPOWIE,"Sąspów 32, 32-048 Sąspów",1206042
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W WIĘCKACH,"Więcki 8, 11-606 Więcki",2819012
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W WIELOWSI,"Zamkowa 24, 44-187 Wielowieś",2405082
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY TAK IMIENIA IRENY SENDLEROWEJ,"Norberta Barlickiego 5, 45-082 Opole",1661011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W STARYM KOŹLU,"Szkolna 5, 47-223 Stare Koźle",1603022
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W WYSTĘPIE,"Wiejska 1, 89-100 Występ",0410035
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W WACHOWIE,"Polna 17, 46-300 Wachów",1608035
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W NOWOSIELCU,"Nowosielec 134, 37-400 Nowosielec",1812055
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 2 W NISKU,"Tysiąclecia 12 A, 37-400 Nisko",1812054
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W GROTNIKACH,"Brzozowa 4, 95-073 Grotniki",1020092
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH W SAMODZIELNYM ZESPOLE PUBLICZNYCH ZAKŁADÓW OPIEKI ZDROWOTNEJ IM. DZIECI WARSZAWY W DZIEKANOWIE LEŚNYM,"Marii Konopnickiej 65, 05-092 Dziekanów Leśny",1432055
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W WIŹNIE,"kpt. Władysława Raginisa 12, 18-430 Wizna",2007082
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W RUDZIŃCU,"Gliwicka 5, 44-160 Rudziniec",2405052
szkola,ZESPÓŁ SZKÓŁ W CZERWIEŃSKU,"Zielonogórska 43 b, 66-016 Czerwieńsk",0809034
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W NAPRAWIE,"Naprawa 378, 34-240 Naprawa",1215052
szkola,ZESPÓŁ SZKÓŁ W ŻOŁYNI,"Adama Mickiewicza 59, 37-110 Żołynia",1810072
szkola,ZESPÓŁ SZKOLNO -PRZEDSZKOLNY W ZEDERMANIE,"Zederman 99, 32-300 Zederman",1212055
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W OSIEKU,"Osiek 79b, 32-300 Osiek",1212055
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W OLZIE,"Szkolna 24, 44-353 Olza",2415062
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY,"Sobieskiego 7, 42-286 Koszęcin",2407062
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY,"Lompy 9, 42-288 Strzebiń",2407062
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH W SŁUPSKU,"Marii Zaborowskiej 2, 76-200 Słupsk",2263011
